ip_address,hostname,fqdn,region,status,vendor,model,role
10.70.251.121,GEGWACO99,GEGWACO99.northwest.lightspeed.net,northwest,active,Juniper,MX204,core
10.50.126.154,PHXAZDS65,PHXAZDS65.southwest.lightspeed.net,southwest,degraded,ADVA,FSP150,dist
10.60.213.74,PHLPAAG96,PHLPAAG96.northeast.lightspeed.net,northeast,down,Arista,7280R,agg
10.30.94.232,SEAWASW84,SEAWASW84.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.20.20.119,ATLGAED81,ATLGAED81.east.lightspeed.net,east,active,Cisco,ISR4431,edge
10.10.167.107,AUSTXAG18,AUSTXAG18.central.lightspeed.net,central,active,ADVA,FSP3000,agg
10.30.254.210,LAXCAED13,LAXCAED13.west.lightspeed.net,west,active,Juniper,SRX345,edge
10.50.37.172,ELPTXDS68,ELPTXDS68.southwest.lightspeed.net,southwest,active,Juniper,QFX5120,dist
10.60.203.130,NYCNYDS60,NYCNYDS60.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist
10.10.87.241,OKCOKCO69,OKCOKCO69.central.lightspeed.net,central,active,Nokia,7750 SR-1,core
10.30.205.132,LAXCAED50,LAXCAED50.west.lightspeed.net,west,degraded,Juniper,SRX345,edge
10.10.161.37,OKCOKSW26,OKCOKSW26.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw
10.60.25.92,BOSMADS40,BOSMADS40.northeast.lightspeed.net,northeast,degraded,Juniper,QFX5120,dist
10.50.108.61,PHXAZSW35,PHXAZSW35.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw
10.20.220.184,PITPACO72,PITPACO72.east.lightspeed.net,east,active,Nokia,7750 SR-1,core
10.10.88.252,AUSTXSW68,AUSTXSW68.central.lightspeed.net,central,degraded,Cisco,Catalyst9300,sw
10.30.178.219,LAXCAAG18,LAXCAAG18.west.lightspeed.net,west,active,ADVA,FSP3000,agg
10.70.147.134,BOIIDSW57,BOIIDSW57.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw
10.30.188.70,SEAWASW76,SEAWASW76.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.30.181.4,LAXCAED89,LAXCAED89.west.lightspeed.net,west,active,RAD,ETX-2,edge
10.60.184.196,NYCNYCO92,NYCNYCO92.northeast.lightspeed.net,northeast,active,Cisco,NCS540,core
10.20.26.148,ATLGASW48,ATLGASW48.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw
10.30.109.59,LAXCART17,LAXCART17.west.lightspeed.net,west,degraded,Arista,7050X3,rtr
10.60.44.164,BOSMART88,BOSMART88.northeast.lightspeed.net,northeast,degraded,Arista,7050X3,rtr
10.20.236.229,CLTNCDS68,CLTNCDS68.east.lightspeed.net,east,active,Juniper,QFX5120,dist
10.60.246.64,PHLPASW80,PHLPASW80.northeast.lightspeed.net,northeast,degraded,Cisco,Catalyst9300,sw
10.10.231.84,AUSTXDS17,AUSTXDS17.central.lightspeed.net,central,active,ADVA,FSP150,dist
10.10.33.94,DALTXRT05,DALTXRT05.central.lightspeed.net,central,degraded,Arista,7050X3,rtr
10.40.25.70,JAXFLAG17,JAXFLAG17.southeast.lightspeed.net,southeast,degraded,Arista,7280R,agg
10.60.14.197,PHLPAAG03,PHLPAAG03.northeast.lightspeed.net,northeast,active,Arista,7280R,agg
10.60.211.25,PHLPAED15,PHLPAED15.northeast.lightspeed.net,northeast,active,Juniper,SRX345,edge
10.30.18.43,LAXCAED80,LAXCAED80.west.lightspeed.net,west,active,Cisco,ISR4431,edge
10.70.235.250,GEGWASW97,GEGWASW97.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw
10.60.72.43,PHLPADS43,PHLPADS43.northeast.lightspeed.net,northeast,degraded,Juniper,QFX5120,dist
10.70.31.19,BOIIDRT42,BOIIDRT42.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr
10.70.211.171,BOIIDRT10,BOIIDRT10.northwest.lightspeed.net,northwest,degraded,Arista,7050X3,rtr
10.60.125.9,NYCNYSW73,NYCNYSW73.northeast.lightspeed.net,northeast,down,Cisco,Catalyst9300,sw
10.30.244.245,LAXCAAG06,LAXCAAG06.west.lightspeed.net,west,active,Arista,7280R,agg
10.30.233.73,LAXCAAG35,LAXCAAG35.west.lightspeed.net,west,active,ADVA,FSP3000,agg
10.10.200.60,AUSTXRT95,AUSTXRT95.central.lightspeed.net,central,active,Arista,7050X3,rtr
10.70.42.133,GEGWACO19,GEGWACO19.northwest.lightspeed.net,northwest,active,Juniper,MX204,core
10.10.49.220,DALTXED74,DALTXED74.central.lightspeed.net,central,retired,Cisco,ISR4431,edge
10.60.142.105,PHLPAED50,PHLPAED50.northeast.lightspeed.net,northeast,active,RAD,ETX-2,edge
10.70.65.90,GEGWACO45,GEGWACO45.northwest.lightspeed.net,northwest,down,Cisco,NCS540,core
10.70.135.212,GEGWART30,GEGWART30.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr
10.50.56.111,ABQNMRT56,ABQNMRT56.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr
10.10.166.87,DALTXED64,DALTXED64.central.lightspeed.net,central,active,Cisco,ISR4431,edge
10.40.155.155,BNATNED60,BNATNED60.southeast.lightspeed.net,southeast,active,Cisco,ISR4431,edge
10.20.124.27,PITPASW15,PITPASW15.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw
10.50.208.86,ELPTXRT99,ELPTXRT99.southwest.lightspeed.net,southwest,down,Arista,7050X3,rtr
10.50.246.32,PHXAZAG55,PHXAZAG55.southwest.lightspeed.net,southwest,active,Arista,7280R,agg
10.10.233.176,DALTXDS31,DALTXDS31.central.lightspeed.net,central,active,Juniper,QFX5120,dist
10.10.241.97,OKCOKDS77,OKCOKDS77.central.lightspeed.net,central,active,Juniper,QFX5120,dist
10.40.47.57,JAXFLED68,JAXFLED68.southeast.lightspeed.net,southeast,degraded,Cisco,ISR4431,edge
10.40.82.117,MIAFLSW60,MIAFLSW60.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw
10.40.61.46,JAXFLCO80,JAXFLCO80.southeast.lightspeed.net,southeast,down,Nokia,7750 SR-1,core
10.30.13.13,SEAWAAG76,SEAWAAG76.west.lightspeed.net,west,active,ADVA,FSP3000,agg
10.70.141.196,PORORDS50,PORORDS50.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist
10.60.148.157,NYCNYDS81,NYCNYDS81.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist
10.70.254.29,BOIIDCO52,BOIIDCO52.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,core
10.60.218.16,NYCNYRT85,NYCNYRT85.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.20.99.79,CLTNCAG90,CLTNCAG90.east.lightspeed.net,east,active,Arista,7280R,agg
10.60.24.127,NYCNYED77,NYCNYED77.northeast.lightspeed.net,northeast,active,RAD,ETX-2,edge
10.60.246.78,NYCNYSW10,NYCNYSW10.northeast.lightspeed.net,northeast,degraded,Cisco,Catalyst9300,sw
10.20.85.124,PITPART77,PITPART77.east.lightspeed.net,east,active,Arista,7050X3,rtr
10.70.153.110,PORORED42,PORORED42.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,edge
10.70.44.134,PORORED44,PORORED44.northwest.lightspeed.net,northwest,down,RAD,ETX-2,edge
10.30.88.160,LAXCASW35,LAXCASW35.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.30.166.157,LAXCAED08,LAXCAED08.west.lightspeed.net,west,degraded,Cisco,ISR4431,edge
10.10.102.141,AUSTXCO11,AUSTXCO11.central.lightspeed.net,central,active,Juniper,MX204,core
10.70.30.46,GEGWART41,GEGWART41.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr
10.60.11.19,PHLPAED89,PHLPAED89.northeast.lightspeed.net,northeast,active,Juniper,SRX345,edge
10.20.31.48,ATLGAED27,ATLGAED27.east.lightspeed.net,east,active,Juniper,SRX345,edge
10.70.147.52,BOIIDCO34,BOIIDCO34.northwest.lightspeed.net,northwest,degraded,Nokia,7750 SR-1,core
10.60.178.245,BOSMADS51,BOSMADS51.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist
10.50.208.193,ABQNMDS49,ABQNMDS49.southwest.lightspeed.net,southwest,active,Juniper,QFX5120,dist
10.20.18.249,ATLGAED25,ATLGAED25.east.lightspeed.net,east,down,Cisco,ISR4431,edge
10.60.113.249,NYCNYDS07,NYCNYDS07.northeast.lightspeed.net,northeast,down,ADVA,FSP150,dist
10.70.74.225,PORORDS82,PORORDS82.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist
10.20.1.224,ATLGADS82,ATLGADS82.east.lightspeed.net,east,active,ADVA,FSP150,dist
10.60.134.156,PHLPART01,PHLPART01.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.10.88.63,DALTXDS21,DALTXDS21.central.lightspeed.net,central,active,Juniper,QFX5120,dist
10.40.57.185,BNATNSW99,BNATNSW99.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw
10.30.77.236,LAXCAED47,LAXCAED47.west.lightspeed.net,west,active,Juniper,SRX345,edge
10.60.99.221,BOSMAED10,BOSMAED10.northeast.lightspeed.net,northeast,active,RAD,ETX-2,edge
10.10.75.47,DALTXDS13,DALTXDS13.central.lightspeed.net,central,active,ADVA,FSP150,dist
10.10.58.131,DALTXDS69,DALTXDS69.central.lightspeed.net,central,degraded,Juniper,QFX5120,dist
10.10.219.135,AUSTXAG76,AUSTXAG76.central.lightspeed.net,central,active,Arista,7280R,agg
10.60.167.173,PHLPACO21,PHLPACO21.northeast.lightspeed.net,northeast,active,Juniper,MX204,core
10.30.117.20,LAXCADS67,LAXCADS67.west.lightspeed.net,west,active,ADVA,FSP150,dist
10.40.35.158,JAXFLDS98,JAXFLDS98.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist
10.60.54.246,PHLPASW02,PHLPASW02.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.20.238.222,ATLGASW72,ATLGASW72.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw
10.20.211.221,PITPAED14,PITPAED14.east.lightspeed.net,east,active,Juniper,SRX345,edge
10.50.95.92,PHXAZRT04,PHXAZRT04.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr
10.10.183.107,OKCOKDS39,OKCOKDS39.central.lightspeed.net,central,degraded,Juniper,QFX5120,dist
10.70.23.75,GEGWART54,GEGWART54.northwest.lightspeed.net,northwest,degraded,Arista,7050X3,rtr
10.30.25.82,SEAWART38,SEAWART38.west.lightspeed.net,west,active,Arista,7050X3,rtr
10.70.0.140,BOIIDDS98,BOIIDDS98.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist
10.30.123.241,SEAWADS22,SEAWADS22.west.lightspeed.net,west,active,Juniper,QFX5120,dist
10.10.134.222,AUSTXRT54,AUSTXRT54.central.lightspeed.net,central,active,Arista,7050X3,rtr
10.30.67.173,LAXCAED44,LAXCAED44.west.lightspeed.net,west,active,Juniper,SRX345,edge
10.60.62.61,BOSMART11,BOSMART11.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.10.45.119,DALTXCO59,DALTXCO59.central.lightspeed.net,central,active,Cisco,NCS540,core
10.20.190.155,CLTNCAG41,CLTNCAG41.east.lightspeed.net,east,down,Arista,7280R,agg
10.70.49.24,GEGWADS60,GEGWADS60.northwest.lightspeed.net,northwest,down,ADVA,FSP150,dist
10.70.248.7,PORORDS99,PORORDS99.northwest.lightspeed.net,northwest,degraded,ADVA,FSP150,dist
10.70.142.91,PORORRT42,PORORRT42.northwest.lightspeed.net,northwest,degraded,Arista,7050X3,rtr
10.10.151.221,DALTXDS93,DALTXDS93.central.lightspeed.net,central,active,ADVA,FSP150,dist
10.70.226.74,GEGWART53,GEGWART53.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr
10.60.28.195,BOSMART23,BOSMART23.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.70.139.127,GEGWAAG67,GEGWAAG67.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg
10.60.242.105,NYCNYED16,NYCNYED16.northeast.lightspeed.net,northeast,active,RAD,ETX-2,edge
10.60.59.139,NYCNYCO12,NYCNYCO12.northeast.lightspeed.net,northeast,active,Juniper,MX204,core
10.60.169.177,BOSMAED06,BOSMAED06.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge
10.70.128.26,PORORED23,PORORED23.northwest.lightspeed.net,northwest,degraded,Cisco,ISR4431,edge
10.20.217.125,ATLGADS51,ATLGADS51.east.lightspeed.net,east,active,Juniper,QFX5120,dist
10.20.205.46,PITPASW18,PITPASW18.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw
10.70.23.142,BOIIDAG64,BOIIDAG64.northwest.lightspeed.net,northwest,active,Arista,7280R,agg
10.30.142.198,LAXCASW92,LAXCASW92.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.30.80.151,SFOCASW88,SFOCASW88.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.10.108.166,AUSTXAG68,AUSTXAG68.central.lightspeed.net,central,active,Arista,7280R,agg
10.30.50.81,LAXCASW21,LAXCASW21.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.20.198.225,CLTNCDS63,CLTNCDS63.east.lightspeed.net,east,active,ADVA,FSP150,dist
10.60.34.197,PHLPASW01,PHLPASW01.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.30.202.66,SEAWAED91,SEAWAED91.west.lightspeed.net,west,active,RAD,ETX-2,edge
10.60.158.153,NYCNYAG28,NYCNYAG28.northeast.lightspeed.net,northeast,degraded,Arista,7280R,agg
10.60.64.96,NYCNYRT28,NYCNYRT28.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.50.173.101,PHXAZDS35,PHXAZDS35.southwest.lightspeed.net,southwest,active,ADVA,FSP150,dist
10.60.120.191,NYCNYSW20,NYCNYSW20.northeast.lightspeed.net,northeast,degraded,Cisco,Catalyst9300,sw
10.70.76.238,GEGWAAG14,GEGWAAG14.northwest.lightspeed.net,northwest,active,Arista,7280R,agg
10.20.28.175,PITPAED02,PITPAED02.east.lightspeed.net,east,active,Cisco,ISR4431,edge
10.20.35.99,PITPAED40,PITPAED40.east.lightspeed.net,east,degraded,Juniper,SRX345,edge
10.70.212.215,BOIIDED09,BOIIDED09.northwest.lightspeed.net,northwest,active,RAD,ETX-2,edge
10.60.38.219,BOSMASW94,BOSMASW94.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.20.231.104,ATLGASW22,ATLGASW22.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw
10.10.232.239,AUSTXDS21,AUSTXDS21.central.lightspeed.net,central,active,Juniper,QFX5120,dist
10.30.0.8,SEAWASW86,SEAWASW86.west.lightspeed.net,west,down,Cisco,Catalyst9300,sw
10.10.158.193,DALTXSW89,DALTXSW89.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw
10.30.122.197,LAXCASW07,LAXCASW07.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.30.186.147,SEAWADS85,SEAWADS85.west.lightspeed.net,west,degraded,ADVA,FSP150,dist
10.40.99.101,MIAFLDS27,MIAFLDS27.southeast.lightspeed.net,southeast,degraded,Juniper,QFX5120,dist
10.40.228.124,BNATNSW81,BNATNSW81.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw
10.30.243.212,SEAWACO61,SEAWACO61.west.lightspeed.net,west,retired,Juniper,MX204,core
10.30.208.4,LAXCAAG56,LAXCAAG56.west.lightspeed.net,west,active,ADVA,FSP3000,agg
10.60.234.166,BOSMAAG89,BOSMAAG89.northeast.lightspeed.net,northeast,degraded,Arista,7280R,agg
10.70.144.160,BOIIDSW44,BOIIDSW44.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw
10.70.103.194,PORORDS92,PORORDS92.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist
10.20.79.150,PITPACO47,PITPACO47.east.lightspeed.net,east,active,Juniper,MX204,core
10.40.63.118,MIAFLCO29,MIAFLCO29.southeast.lightspeed.net,southeast,down,Cisco,NCS540,core
10.30.216.206,SEAWASW81,SEAWASW81.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw
10.10.158.234,AUSTXSW28,AUSTXSW28.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw
10.70.95.66,GEGWART27,GEGWART27.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr
10.20.175.96,PITPADS84,PITPADS84.east.lightspeed.net,east,active,ADVA,FSP150,dist
10.60.171.93,NYCNYED94,NYCNYED94.northeast.lightspeed.net,northeast,active,Juniper,SRX345,edge
10.70.61.135,GEGWADS75,GEGWADS75.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist
10.10.127.100,AUSTXED66,AUSTXED66.central.lightspeed.net,central,active,RAD,ETX-2,edge
10.60.4.13,PHLPART19,PHLPART19.northeast.lightspeed.net,northeast,retired,Arista,7050X3,rtr
10.20.217.239,CLTNCED78,CLTNCED78.east.lightspeed.net,east,degraded,Juniper,SRX345,edge
10.70.207.22,BOIIDED62,BOIIDED62.northwest.lightspeed.net,northwest,active,RAD,ETX-2,edge
10.10.68.143,DALTXCO37,DALTXCO37.central.lightspeed.net,central,active,Cisco,NCS540,core
10.70.161.104,PORORAG29,PORORAG29.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg
10.30.53.2,SEAWAAG02,SEAWAAG02.west.lightspeed.net,west,active,Arista,7280R,agg
10.70.255.71,PORORDS97,PORORDS97.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist
10.70.249.89,GEGWADS17,GEGWADS17.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist
10.70.179.60,PORORDS15,PORORDS15.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist
10.50.207.241,ELPTXSW08,ELPTXSW08.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw
10.50.117.171,ELPTXCO70,ELPTXCO70.southwest.lightspeed.net,southwest,active,Juniper,MX204,core
10.60.12.93,PHLPART04,PHLPART04.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.10.113.114,OKCOKAG28,OKCOKAG28.central.lightspeed.net,central,degraded,Arista,7280R,agg
10.30.102.241,SFOCART55,SFOCART55.west.lightspeed.net,west,active,Arista,7050X3,rtr
10.30.109.84,SFOCAAG52,SFOCAAG52.west.lightspeed.net,west,degraded,ADVA,FSP3000,agg
10.30.73.23,LAXCADS24,LAXCADS24.west.lightspeed.net,west,degraded,Juniper,QFX5120,dist
10.60.118.127,NYCNYSW07,NYCNYSW07.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.10.73.18,OKCOKRT38,OKCOKRT38.central.lightspeed.net,central,down,Arista,7050X3,rtr
10.30.32.251,SFOCADS73,SFOCADS73.west.lightspeed.net,west,retired,ADVA,FSP150,dist
10.20.146.139,ATLGAED16,ATLGAED16.east.lightspeed.net,east,active,Cisco,ISR4431,edge
10.10.66.51,AUSTXDS12,AUSTXDS12.central.lightspeed.net,central,down,ADVA,FSP150,dist
10.10.211.238,AUSTXAG02,AUSTXAG02.central.lightspeed.net,central,active,ADVA,FSP3000,agg
10.10.46.64,OKCOKRT76,OKCOKRT76.central.lightspeed.net,central,degraded,Arista,7050X3,rtr
10.70.254.52,GEGWAAG85,GEGWAAG85.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg
10.50.55.113,ABQNMSW83,ABQNMSW83.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw
10.70.178.61,PORORCO19,PORORCO19.northwest.lightspeed.net,northwest,active,Juniper,MX204,core
10.60.171.214,PHLPADS57,PHLPADS57.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist
10.40.131.168,MIAFLSW38,MIAFLSW38.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw
10.70.37.156,BOIIDCO73,BOIIDCO73.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,core
10.40.4.62,MIAFLSW18,MIAFLSW18.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw
10.40.136.85,JAXFLAG27,JAXFLAG27.southeast.lightspeed.net,southeast,active,ADVA,FSP3000,agg
10.50.225.15,ELPTXCO69,ELPTXCO69.southwest.lightspeed.net,southwest,active,Juniper,MX204,core
10.30.145.222,LAXCADS85,LAXCADS85.west.lightspeed.net,west,active,ADVA,FSP150,dist
10.10.219.140,AUSTXED95,AUSTXED95.central.lightspeed.net,central,active,Juniper,SRX345,edge
10.60.106.69,BOSMADS58,BOSMADS58.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist
10.50.26.199,ELPTXSW28,ELPTXSW28.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw
10.50.54.177,ELPTXRT06,ELPTXRT06.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr
10.40.61.48,MIAFLAG87,MIAFLAG87.southeast.lightspeed.net,southeast,active,Arista,7280R,agg
10.40.196.162,MIAFLSW52,MIAFLSW52.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw
10.20.225.187,CLTNCSW76,CLTNCSW76.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw
10.20.9.172,PITPAAG60,PITPAAG60.east.lightspeed.net,east,active,ADVA,FSP3000,agg
10.10.149.209,OKCOKAG50,OKCOKAG50.central.lightspeed.net,central,active,Arista,7280R,agg
10.30.195.27,SEAWAED82,SEAWAED82.west.lightspeed.net,west,active,RAD,ETX-2,edge
10.30.93.38,SEAWADS55,SEAWADS55.west.lightspeed.net,west,degraded,ADVA,FSP150,dist
10.10.122.193,DALTXED93,DALTXED93.central.lightspeed.net,central,active,RAD,ETX-2,edge
10.70.17.37,BOIIDAG74,BOIIDAG74.northwest.lightspeed.net,northwest,degraded,Arista,7280R,agg
10.40.71.15,MIAFLDS55,MIAFLDS55.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist
10.20.97.243,CLTNCED12,CLTNCED12.east.lightspeed.net,east,degraded,RAD,ETX-2,edge
10.60.207.226,PHLPAAG50,PHLPAAG50.northeast.lightspeed.net,northeast,degraded,ADVA,FSP3000,agg
10.10.147.78,OKCOKRT15,OKCOKRT15.central.lightspeed.net,central,active,Arista,7050X3,rtr
10.40.11.151,MIAFLCO71,MIAFLCO71.southeast.lightspeed.net,southeast,active,Nokia,7750 SR-1,core
10.20.89.230,CLTNCRT63,CLTNCRT63.east.lightspeed.net,east,down,Arista,7050X3,rtr
10.70.223.203,BOIIDAG19,BOIIDAG19.northwest.lightspeed.net,northwest,retired,Arista,7280R,agg
10.60.190.139,PHLPAED05,PHLPAED05.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge
10.20.186.229,ATLGAED62,ATLGAED62.east.lightspeed.net,east,active,Cisco,ISR4431,edge
10.60.27.125,BOSMAAG74,BOSMAAG74.northeast.lightspeed.net,northeast,active,Arista,7280R,agg
10.10.176.89,AUSTXRT97,AUSTXRT97.central.lightspeed.net,central,active,Arista,7050X3,rtr
10.70.131.70,BOIIDAG23,BOIIDAG23.northwest.lightspeed.net,northwest,active,Arista,7280R,agg
10.30.163.160,LAXCASW42,LAXCASW42.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.20.253.123,ATLGACO64,ATLGACO64.east.lightspeed.net,east,down,Juniper,MX204,core
10.20.228.237,CLTNCCO79,CLTNCCO79.east.lightspeed.net,east,active,Nokia,7750 SR-1,core
10.60.63.133,PHLPADS76,PHLPADS76.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist
10.50.218.26,ELPTXCO98,ELPTXCO98.southwest.lightspeed.net,southwest,active,Juniper,MX204,core
10.30.226.127,LAXCADS60,LAXCADS60.west.lightspeed.net,west,active,Juniper,QFX5120,dist
10.20.131.198,ATLGASW61,ATLGASW61.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw
10.40.52.240,JAXFLDS52,JAXFLDS52.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist
10.60.250.111,NYCNYDS47,NYCNYDS47.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist
10.50.120.81,ABQNMSW86,ABQNMSW86.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw
10.30.130.172,SFOCACO32,SFOCACO32.west.lightspeed.net,west,degraded,Cisco,NCS540,core
10.20.137.105,CLTNCED70,CLTNCED70.east.lightspeed.net,east,active,RAD,ETX-2,edge
10.10.48.225,DALTXSW69,DALTXSW69.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw
10.50.70.46,ABQNMSW46,ABQNMSW46.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw
10.70.20.92,BOIIDED54,BOIIDED54.northwest.lightspeed.net,northwest,degraded,Juniper,SRX345,edge
10.60.214.163,BOSMAED58,BOSMAED58.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge
10.30.63.202,SEAWASW33,SEAWASW33.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.60.113.183,NYCNYAG46,NYCNYAG46.northeast.lightspeed.net,northeast,active,Arista,7280R,agg
10.30.55.102,LAXCART31,LAXCART31.west.lightspeed.net,west,active,Arista,7050X3,rtr
10.10.239.61,OKCOKAG76,OKCOKAG76.central.lightspeed.net,central,active,ADVA,FSP3000,agg
10.40.25.85,JAXFLSW15,JAXFLSW15.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw
10.50.250.220,ABQNMCO32,ABQNMCO32.southwest.lightspeed.net,southwest,degraded,Nokia,7750 SR-1,core
10.70.82.170,PORORSW48,PORORSW48.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw
10.60.91.216,NYCNYED39,NYCNYED39.northeast.lightspeed.net,northeast,degraded,RAD,ETX-2,edge
10.10.123.187,OKCOKCO91,OKCOKCO91.central.lightspeed.net,central,active,Juniper,MX204,core
10.30.49.213,LAXCART41,LAXCART41.west.lightspeed.net,west,active,Arista,7050X3,rtr
10.30.215.225,LAXCADS83,LAXCADS83.west.lightspeed.net,west,degraded,Juniper,QFX5120,dist
10.70.59.219,PORORSW70,PORORSW70.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw
10.60.132.68,NYCNYAG40,NYCNYAG40.northeast.lightspeed.net,northeast,active,Arista,7280R,agg
10.40.23.180,MIAFLRT40,MIAFLRT40.southeast.lightspeed.net,southeast,degraded,Arista,7050X3,rtr
10.60.239.60,BOSMASW04,BOSMASW04.northeast.lightspeed.net,northeast,down,Cisco,Catalyst9300,sw
10.70.162.41,PORORSW31,PORORSW31.northwest.lightspeed.net,northwest,degraded,Cisco,Catalyst9300,sw
10.30.138.89,SFOCAAG91,SFOCAAG91.west.lightspeed.net,west,active,Arista,7280R,agg
10.70.8.50,BOIIDDS39,BOIIDDS39.northwest.lightspeed.net,northwest,degraded,ADVA,FSP150,dist
10.40.201.14,MIAFLDS43,MIAFLDS43.southeast.lightspeed.net,southeast,degraded,Juniper,QFX5120,dist
10.30.182.91,SEAWAAG62,SEAWAAG62.west.lightspeed.net,west,active,Arista,7280R,agg
10.10.130.133,OKCOKED73,OKCOKED73.central.lightspeed.net,central,degraded,Cisco,ISR4431,edge
10.20.77.30,CLTNCSW83,CLTNCSW83.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw
10.50.76.207,ABQNMED94,ABQNMED94.southwest.lightspeed.net,southwest,active,Juniper,SRX345,edge
10.40.181.70,MIAFLRT52,MIAFLRT52.southeast.lightspeed.net,southeast,retired,Arista,7050X3,rtr
