ip_address,hostname,fqdn,region,status,vendor,model,role,missing_in_inventory,missing_in_ipam
10.70.94.26,PORORRT55,PORORRT55.northwest.lightspeed.net,northwest,degraded,Arista,7050X3,rtr,0,0
10.50.159.172,ELPTXAG43,ELPTXAG43.southwest.lightspeed.net,southwest,active,Arista,7280R,agg,0,0
10.20.229.18,CLTNCCO82,CLTNCCO82.east.lightspeed.net,east,active,Nokia,7750 SR-1,core,0,0
10.20.223.170,CLTNCDS44,CLTNCDS44.east.lightspeed.net,east,active,Juniper,QFX5120,dist,0,0
10.30.27.247,SEAWASW89,SEAWASW89.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0
10.10.211.250,OKCOKRT58,OKCOKRT58.central.lightspeed.net,central,degraded,Arista,7050X3,rtr,0,0
10.10.166.226,OKCOKED57,OKCOKED57.central.lightspeed.net,central,active,RAD,ETX-2,edge,0,0
10.20.14.164,PITPAED24,PITPAED24.east.lightspeed.net,east,degraded,RAD,ETX-2,edge,0,0
10.10.126.164,AUSTXAG98,AUSTXAG98.central.lightspeed.net,central,active,ADVA,FSP3000,agg,1,0
10.60.20.93,PHLPAED45,PHLPAED45.northeast.lightspeed.net,northeast,active,Juniper,SRX345,edge,0,0
10.20.67.87,ATLGASW39,ATLGASW39.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0
10.20.106.25,PITPASW76,PITPASW76.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0
10.60.119.167,BOSMACO96,BOSMACO96.northeast.lightspeed.net,northeast,degraded,Cisco,NCS540,core,0,0
10.10.182.229,AUSTXAG13,AUSTXAG13.central.lightspeed.net,central,degraded,ADVA,FSP3000,agg,0,0
10.60.109.197,PHLPAAG72,PHLPAAG72.northeast.lightspeed.net,northeast,down,Arista,7280R,agg,0,1
10.10.130.177,AUSTXAG69,AUSTXAG69.central.lightspeed.net,central,active,ADVA,FSP3000,agg,0,0
10.50.121.226,ELPTXED34,ELPTXED34.southwest.lightspeed.net,southwest,active,Cisco,ISR4431,edge,1,0
10.30.67.181,LAXCADS36,LAXCADS36.west.lightspeed.net,west,active,ADVA,FSP150,dist,0,0
10.10.224.32,AUSTXAG55,AUSTXAG55.central.lightspeed.net,central,active,ADVA,FSP3000,agg,0,0
10.70.74.34,PORORAG64,PORORAG64.northwest.lightspeed.net,northwest,active,Arista,7280R,agg,0,0
10.40.121.78,BNATNAG98,BNATNAG98.southeast.lightspeed.net,southeast,active,ADVA,FSP3000,agg,0,0
10.30.114.161,SEAWART01,SEAWART01.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0
10.60.21.127,NYCNYED14,NYCNYED14.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge,0,1
10.30.186.65,SEAWAAG71,SEAWAAG71.west.lightspeed.net,west,active,ADVA,FSP3000,agg,0,0
10.10.254.23,DALTXDS71,DALTXDS71.central.lightspeed.net,central,active,ADVA,FSP150,dist,0,0
10.40.52.248,JAXFLSW44,JAXFLSW44.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw,0,0
10.40.191.58,JAXFLED62,JAXFLED62.southeast.lightspeed.net,southeast,active,RAD,ETX-2,edge,1,0
10.40.135.145,JAXFLED34,JAXFLED34.southeast.lightspeed.net,southeast,active,Cisco,ISR4431,edge,0,0
10.40.188.81,JAXFLED83,JAXFLED83.southeast.lightspeed.net,southeast,active,RAD,ETX-2,edge,1,0
10.50.124.59,PHXAZED42,PHXAZED42.southwest.lightspeed.net,southwest,active,RAD,ETX-2,edge,1,0
10.60.90.97,BOSMAAG37,BOSMAAG37.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg,0,0
10.70.27.138,BOIIDCO29,BOIIDCO29.northwest.lightspeed.net,northwest,active,Cisco,NCS540,core,0,0
10.60.201.150,BOSMART84,BOSMART84.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,1
10.60.150.55,BOSMAAG32,BOSMAAG32.northeast.lightspeed.net,northeast,down,Arista,7280R,agg,0,0
10.20.98.73,PITPART46,PITPART46.east.lightspeed.net,east,degraded,Arista,7050X3,rtr,0,0
10.40.104.197,BNATNED77,BNATNED77.southeast.lightspeed.net,southeast,degraded,Juniper,SRX345,edge,0,0
10.20.65.138,CLTNCSW52,CLTNCSW52.east.lightspeed.net,east,degraded,Cisco,Catalyst9300,sw,0,0
10.70.103.228,PORORRT25,PORORRT25.northwest.lightspeed.net,northwest,degraded,Arista,7050X3,rtr,0,0
10.70.172.209,GEGWAAG10,GEGWAAG10.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg,1,0
10.30.20.126,SFOCASW89,SFOCASW89.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0
10.50.143.176,PHXAZED86,PHXAZED86.southwest.lightspeed.net,southwest,active,RAD,ETX-2,edge,0,0
10.30.33.232,SFOCASW50,SFOCASW50.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0
10.20.139.103,CLTNCSW48,CLTNCSW48.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0
10.60.70.165,PHLPAAG87,PHLPAAG87.northeast.lightspeed.net,northeast,degraded,ADVA,FSP3000,agg,0,0
10.10.82.40,OKCOKAG41,OKCOKAG41.central.lightspeed.net,central,active,Arista,7280R,agg,0,1
10.30.88.66,SEAWAAG93,SEAWAAG93.west.lightspeed.net,west,active,Arista,7280R,agg,0,0
10.30.151.181,SEAWART83,SEAWART83.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0
10.60.51.61,BOSMACO21,BOSMACO21.northeast.lightspeed.net,northeast,degraded,Juniper,MX204,core,0,0
10.60.63.17,PHLPASW42,PHLPASW42.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0
10.30.254.242,SEAWADS13,SEAWADS13.west.lightspeed.net,west,active,ADVA,FSP150,dist,0,0
10.50.200.91,PHXAZED97,PHXAZED97.southwest.lightspeed.net,southwest,active,RAD,ETX-2,edge,1,0
10.20.79.192,PITPAAG63,PITPAAG63.east.lightspeed.net,east,active,Arista,7280R,agg,0,0
10.60.25.111,PHLPAAG20,PHLPAAG20.northeast.lightspeed.net,northeast,active,Arista,7280R,agg,0,0
10.20.253.79,CLTNCDS83,CLTNCDS83.east.lightspeed.net,east,degraded,ADVA,FSP150,dist,1,0
10.30.43.199,LAXCADS22,LAXCADS22.west.lightspeed.net,west,active,Juniper,QFX5120,dist,0,0
10.20.254.220,CLTNCED32,CLTNCED32.east.lightspeed.net,east,active,Juniper,SRX345,edge,0,0
10.70.59.38,GEGWAAG89,GEGWAAG89.northwest.lightspeed.net,northwest,degraded,Arista,7280R,agg,0,0
10.40.108.8,JAXFLSW09,JAXFLSW09.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw,0,0
10.20.142.205,PITPADS90,PITPADS90.east.lightspeed.net,east,active,ADVA,FSP150,dist,0,0
10.40.91.141,BNATNSW93,BNATNSW93.southeast.lightspeed.net,southeast,retired,Cisco,Catalyst9300,sw,0,0
10.30.159.77,LAXCART56,LAXCART56.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0
10.60.255.201,PHLPAAG26,PHLPAAG26.northeast.lightspeed.net,northeast,degraded,Arista,7280R,agg,0,0
10.20.195.184,PITPAED61,PITPAED61.east.lightspeed.net,east,active,Cisco,ISR4431,edge,0,0
10.30.14.123,SEAWASW78,SEAWASW78.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw,0,0
10.60.228.52,PHLPAAG88,PHLPAAG88.northeast.lightspeed.net,northeast,active,Arista,7280R,agg,0,1
10.70.104.174,PORORRT38,PORORRT38.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.10.160.90,OKCOKRT77,OKCOKRT77.central.lightspeed.net,central,active,Arista,7050X3,rtr,0,0
10.60.191.246,BOSMAAG89,BOSMAAG89.northeast.lightspeed.net,northeast,active,Arista,7280R,agg,0,1
10.10.218.178,DALTXSW77,DALTXSW77.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0
10.30.219.21,LAXCADS93,LAXCADS93.west.lightspeed.net,west,active,ADVA,FSP150,dist,0,0
10.30.14.203,LAXCAED56,LAXCAED56.west.lightspeed.net,west,active,Juniper,SRX345,edge,1,0
10.40.4.207,BNATNSW40,BNATNSW40.southeast.lightspeed.net,southeast,down,Cisco,Catalyst9300,sw,0,0
10.50.179.128,ABQNMED60,ABQNMED60.southwest.lightspeed.net,southwest,active,Juniper,SRX345,edge,1,0
10.60.234.8,NYCNYAG88,NYCNYAG88.northeast.lightspeed.net,northeast,active,Arista,7280R,agg,0,0
10.40.156.143,JAXFLCO97,JAXFLCO97.southeast.lightspeed.net,southeast,degraded,Nokia,7750 SR-1,core,0,0
10.70.131.45,PORORAG99,PORORAG99.northwest.lightspeed.net,northwest,active,Arista,7280R,agg,1,0
10.70.28.178,PORORED63,PORORED63.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,edge,1,0
10.10.137.184,AUSTXSW01,AUSTXSW01.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0
10.70.111.225,PORORAG65,PORORAG65.northwest.lightspeed.net,northwest,degraded,Arista,7280R,agg,0,0
10.70.21.47,GEGWAED05,GEGWAED05.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge,1,0
10.70.171.112,BOIIDCO55,BOIIDCO55.northwest.lightspeed.net,northwest,active,Juniper,MX204,core,0,0
10.70.42.64,PORORRT63,PORORRT63.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.20.138.43,ATLGASW58,ATLGASW58.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0
10.30.78.103,SEAWADS45,SEAWADS45.west.lightspeed.net,west,active,ADVA,FSP150,dist,0,0
10.70.143.178,PORORAG91,PORORAG91.northwest.lightspeed.net,northwest,active,Arista,7280R,agg,0,0
10.30.169.21,SEAWACO54,SEAWACO54.west.lightspeed.net,west,degraded,Juniper,MX204,core,0,0
10.40.111.180,BNATNAG47,BNATNAG47.southeast.lightspeed.net,southeast,active,Arista,7280R,agg,0,1
10.50.60.183,ELPTXSW88,ELPTXSW88.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0
10.60.26.117,BOSMART02,BOSMART02.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,0
10.70.133.227,PORORCO78,PORORCO78.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,core,0,0
10.30.45.105,SEAWADS28,SEAWADS28.west.lightspeed.net,west,active,Juniper,QFX5120,dist,0,0
10.70.169.45,PORORRT67,PORORRT67.northwest.lightspeed.net,northwest,degraded,Arista,7050X3,rtr,0,0
10.70.231.184,GEGWACO36,GEGWACO36.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,core,0,0
10.60.112.209,NYCNYAG99,NYCNYAG99.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg,0,0
10.60.63.172,BOSMAED42,BOSMAED42.northeast.lightspeed.net,northeast,degraded,Cisco,ISR4431,edge,0,1
10.10.105.96,AUSTXDS49,AUSTXDS49.central.lightspeed.net,central,active,Juniper,QFX5120,dist,0,0
10.10.48.53,OKCOKDS39,OKCOKDS39.central.lightspeed.net,central,active,ADVA,FSP150,dist,0,0
10.50.104.94,PHXAZRT91,PHXAZRT91.southwest.lightspeed.net,southwest,degraded,Arista,7050X3,rtr,0,0
10.50.14.68,ABQNMDS88,ABQNMDS88.southwest.lightspeed.net,southwest,active,Juniper,QFX5120,dist,0,0
10.60.249.143,PHLPART17,PHLPART17.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,1
10.20.67.137,CLTNCCO33,CLTNCCO33.east.lightspeed.net,east,active,Cisco,NCS540,core,0,0
10.40.239.136,MIAFLED89,MIAFLED89.southeast.lightspeed.net,southeast,active,Cisco,ISR4431,edge,1,0
10.40.11.212,JAXFLED13,JAXFLED13.southeast.lightspeed.net,southeast,active,RAD,ETX-2,edge,1,0
10.10.186.232,DALTXDS79,DALTXDS79.central.lightspeed.net,central,active,ADVA,FSP150,dist,0,0
10.40.239.201,BNATNDS61,BNATNDS61.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist,0,0
10.40.227.205,BNATNED45,BNATNED45.southeast.lightspeed.net,southeast,active,Cisco,ISR4431,edge,1,0
10.70.160.59,BOIIDRT79,BOIIDRT79.northwest.lightspeed.net,northwest,retired,Arista,7050X3,rtr,0,0
10.60.108.156,NYCNYAG26,NYCNYAG26.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg,0,0
10.20.175.115,ATLGART07,ATLGART07.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0
10.50.188.39,ABQNMDS34,ABQNMDS34.southwest.lightspeed.net,southwest,active,Juniper,QFX5120,dist,0,0
10.70.236.194,PORORAG10,PORORAG10.northwest.lightspeed.net,northwest,degraded,Arista,7280R,agg,0,0
10.40.143.209,JAXFLDS26,JAXFLDS26.southeast.lightspeed.net,southeast,down,Juniper,QFX5120,dist,0,0
10.50.82.130,PHXAZED67,PHXAZED67.southwest.lightspeed.net,southwest,active,RAD,ETX-2,edge,0,0
10.40.182.250,JAXFLSW38,JAXFLSW38.southeast.lightspeed.net,southeast,degraded,Cisco,Catalyst9300,sw,0,0
10.70.123.129,PORORDS65,PORORDS65.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist,0,0
10.70.25.130,GEGWACO35,GEGWACO35.northwest.lightspeed.net,northwest,degraded,Nokia,7750 SR-1,core,0,0
10.40.48.6,BNATNDS44,BNATNDS44.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist,0,0
10.50.254.246,ABQNMED51,ABQNMED51.southwest.lightspeed.net,southwest,degraded,Juniper,SRX345,edge,0,0
10.40.187.188,JAXFLAG78,JAXFLAG78.southeast.lightspeed.net,southeast,active,Arista,7280R,agg,0,0
10.10.116.5,DALTXED65,DALTXED65.central.lightspeed.net,central,active,RAD,ETX-2,edge,1,0
10.60.95.194,PHLPACO88,PHLPACO88.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,core,0,1
10.20.164.183,CLTNCCO64,CLTNCCO64.east.lightspeed.net,east,active,Juniper,MX204,core,0,0
10.20.232.151,CLTNCED30,CLTNCED30.east.lightspeed.net,east,active,RAD,ETX-2,edge,0,0
10.60.12.145,NYCNYRT77,NYCNYRT77.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,0
10.30.236.123,LAXCACO65,LAXCACO65.west.lightspeed.net,west,down,Juniper,MX204,core,0,0
10.10.26.97,OKCOKAG45,OKCOKAG45.central.lightspeed.net,central,active,Arista,7280R,agg,0,0
10.40.214.106,BNATNCO37,BNATNCO37.southeast.lightspeed.net,southeast,active,Cisco,NCS540,core,0,0
10.20.143.37,CLTNCED61,CLTNCED61.east.lightspeed.net,east,active,RAD,ETX-2,edge,0,0
10.20.231.166,PITPART61,PITPART61.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0
10.20.219.91,ATLGASW30,ATLGASW30.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0
10.40.89.145,JAXFLAG10,JAXFLAG10.southeast.lightspeed.net,southeast,active,Arista,7280R,agg,0,0
10.30.251.168,SFOCASW25,SFOCASW25.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0
10.20.46.64,CLTNCDS09,CLTNCDS09.east.lightspeed.net,east,active,ADVA,FSP150,dist,0,0
10.10.5.166,AUSTXAG15,AUSTXAG15.central.lightspeed.net,central,down,ADVA,FSP3000,agg,0,0
10.70.115.17,PORORRT19,PORORRT19.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.60.184.197,BOSMACO62,BOSMACO62.northeast.lightspeed.net,northeast,active,Cisco,NCS540,core,0,1
10.30.25.150,SFOCAED20,SFOCAED20.west.lightspeed.net,west,degraded,Cisco,ISR4431,edge,1,0
10.20.219.12,ATLGART54,ATLGART54.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0
10.70.132.85,GEGWACO53,GEGWACO53.northwest.lightspeed.net,northwest,degraded,Nokia,7750 SR-1,core,0,0
10.60.150.117,PHLPASW51,PHLPASW51.northeast.lightspeed.net,northeast,down,Cisco,Catalyst9300,sw,0,0
10.60.193.230,NYCNYSW95,NYCNYSW95.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0
10.60.91.170,NYCNYSW64,NYCNYSW64.northeast.lightspeed.net,northeast,degraded,Cisco,Catalyst9300,sw,0,0
10.30.129.22,SFOCAAG90,SFOCAAG90.west.lightspeed.net,west,active,ADVA,FSP3000,agg,0,1
10.50.95.82,ABQNMDS86,ABQNMDS86.southwest.lightspeed.net,southwest,active,Juniper,QFX5120,dist,0,0
10.60.224.251,NYCNYAG36,NYCNYAG36.northeast.lightspeed.net,northeast,active,Arista,7280R,agg,0,0
10.50.101.188,ELPTXRT81,ELPTXRT81.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr,0,0
10.40.0.76,JAXFLRT89,JAXFLRT89.southeast.lightspeed.net,southeast,active,Arista,7050X3,rtr,0,0
10.30.243.240,SEAWAAG75,SEAWAAG75.west.lightspeed.net,west,active,ADVA,FSP3000,agg,1,0
10.40.151.244,JAXFLCO45,JAXFLCO45.southeast.lightspeed.net,southeast,active,Cisco,NCS540,core,0,0
10.10.151.235,AUSTXCO20,AUSTXCO20.central.lightspeed.net,central,active,Nokia,7750 SR-1,core,0,0
10.70.226.190,GEGWASW28,GEGWASW28.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0
10.60.222.55,NYCNYCO60,NYCNYCO60.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,core,0,1
10.10.104.48,DALTXAG83,DALTXAG83.central.lightspeed.net,central,active,Arista,7280R,agg,0,0
10.60.155.234,NYCNYDS19,NYCNYDS19.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist,0,1
10.60.86.16,NYCNYDS84,NYCNYDS84.northeast.lightspeed.net,northeast,degraded,Juniper,QFX5120,dist,0,0
10.20.44.221,PITPAAG65,PITPAAG65.east.lightspeed.net,east,active,Arista,7280R,agg,0,0
10.20.233.189,PITPACO12,PITPACO12.east.lightspeed.net,east,active,Nokia,7750 SR-1,core,0,0
10.70.27.226,PORORDS47,PORORDS47.northwest.lightspeed.net,northwest,degraded,ADVA,FSP150,dist,0,0
10.10.215.164,OKCOKCO15,OKCOKCO15.central.lightspeed.net,central,active,Juniper,MX204,core,0,0
10.30.18.82,LAXCAAG90,LAXCAAG90.west.lightspeed.net,west,active,ADVA,FSP3000,agg,0,0
10.70.122.116,PORORCO52,PORORCO52.northwest.lightspeed.net,northwest,degraded,Juniper,MX204,core,0,0
10.60.191.119,BOSMAAG56,BOSMAAG56.northeast.lightspeed.net,northeast,active,Arista,7280R,agg,0,0
10.60.57.217,BOSMART79,BOSMART79.northeast.lightspeed.net,northeast,degraded,Arista,7050X3,rtr,0,0
10.30.108.37,SFOCAAG04,SFOCAAG04.west.lightspeed.net,west,active,ADVA,FSP3000,agg,0,0
10.70.208.152,BOIIDED59,BOIIDED59.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,edge,1,0
10.40.112.179,MIAFLED05,MIAFLED05.southeast.lightspeed.net,southeast,active,RAD,ETX-2,edge,1,0
10.40.126.72,MIAFLRT68,MIAFLRT68.southeast.lightspeed.net,southeast,active,Arista,7050X3,rtr,0,0
10.30.24.174,SFOCADS57,SFOCADS57.west.lightspeed.net,west,degraded,Juniper,QFX5120,dist,0,0
10.20.162.70,PITPADS35,PITPADS35.east.lightspeed.net,east,active,ADVA,FSP150,dist,0,0
10.10.45.32,AUSTXSW47,AUSTXSW47.central.lightspeed.net,central,degraded,Cisco,Catalyst9300,sw,0,0
10.50.96.165,ELPTXAG21,ELPTXAG21.southwest.lightspeed.net,southwest,degraded,ADVA,FSP3000,agg,1,0
10.70.151.206,BOIIDRT51,BOIIDRT51.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.40.228.186,MIAFLSW29,MIAFLSW29.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw,0,0
10.50.125.226,ABQNMED69,ABQNMED69.southwest.lightspeed.net,southwest,active,RAD,ETX-2,edge,0,0
10.50.111.255,ELPTXAG34,ELPTXAG34.southwest.lightspeed.net,southwest,active,ADVA,FSP3000,agg,0,0
10.20.221.134,CLTNCSW77,CLTNCSW77.east.lightspeed.net,east,down,Cisco,Catalyst9300,sw,0,0
10.60.51.41,PHLPACO26,PHLPACO26.northeast.lightspeed.net,northeast,active,Cisco,NCS540,core,0,1
10.70.215.88,BOIIDCO12,BOIIDCO12.northwest.lightspeed.net,northwest,active,Cisco,NCS540,core,0,0
10.40.80.235,JAXFLDS78,JAXFLDS78.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist,0,0
10.60.80.138,BOSMAED19,BOSMAED19.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge,1,1
10.30.96.131,LAXCART54,LAXCART54.west.lightspeed.net,west,down,Arista,7050X3,rtr,0,0
10.60.12.161,PHLPAAG31,PHLPAAG31.northeast.lightspeed.net,northeast,degraded,ADVA,FSP3000,agg,1,0
10.40.149.5,MIAFLSW08,MIAFLSW08.southeast.lightspeed.net,southeast,down,Cisco,Catalyst9300,sw,0,0
10.40.185.217,BNATNAG12,BNATNAG12.southeast.lightspeed.net,southeast,active,Arista,7280R,agg,0,0
10.30.35.192,SFOCASW46,SFOCASW46.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0
10.50.73.233,PHXAZED66,PHXAZED66.southwest.lightspeed.net,southwest,active,Cisco,ISR4431,edge,0,0
10.30.104.241,LAXCADS51,LAXCADS51.west.lightspeed.net,west,active,Juniper,QFX5120,dist,0,0
10.20.24.245,PITPART11,PITPART11.east.lightspeed.net,east,degraded,Arista,7050X3,rtr,0,0
10.30.82.250,LAXCART70,LAXCART70.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0
10.70.197.193,BOIIDRT67,BOIIDRT67.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.40.107.230,MIAFLSW07,MIAFLSW07.southeast.lightspeed.net,southeast,down,Cisco,Catalyst9300,sw,0,0
10.40.160.154,JAXFLAG83,JAXFLAG83.southeast.lightspeed.net,southeast,active,Arista,7280R,agg,0,0
10.10.207.123,AUSTXAG03,AUSTXAG03.central.lightspeed.net,central,active,ADVA,FSP3000,agg,0,0
10.70.230.101,BOIIDAG92,BOIIDAG92.northwest.lightspeed.net,northwest,down,ADVA,FSP3000,agg,0,0
10.70.112.95,BOIIDRT84,BOIIDRT84.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.30.10.212,SEAWADS78,SEAWADS78.west.lightspeed.net,west,active,ADVA,FSP150,dist,0,0
10.30.232.238,SFOCAAG62,SFOCAAG62.west.lightspeed.net,west,active,Arista,7280R,agg,0,0
10.30.170.175,LAXCAAG89,LAXCAAG89.west.lightspeed.net,west,active,Arista,7280R,agg,0,0
10.50.198.239,ELPTXAG79,ELPTXAG79.southwest.lightspeed.net,southwest,degraded,Arista,7280R,agg,0,0
10.10.29.213,AUSTXED33,AUSTXED33.central.lightspeed.net,central,active,Cisco,ISR4431,edge,0,0
10.30.165.243,LAXCACO79,LAXCACO79.west.lightspeed.net,west,degraded,Nokia,7750 SR-1,core,0,0
10.30.181.156,LAXCART61,LAXCART61.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0
10.60.209.147,NYCNYDS66,NYCNYDS66.northeast.lightspeed.net,northeast,down,Juniper,QFX5120,dist,0,1
10.70.79.49,PORORAG78,PORORAG78.northwest.lightspeed.net,northwest,active,Arista,7280R,agg,0,0
10.20.66.120,PITPART51,PITPART51.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0
10.40.96.136,JAXFLRT64,JAXFLRT64.southeast.lightspeed.net,southeast,down,Arista,7050X3,rtr,0,0
10.30.75.197,SFOCASW09,SFOCASW09.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw,0,0
10.50.159.193,ABQNMRT07,ABQNMRT07.southwest.lightspeed.net,southwest,degraded,Arista,7050X3,rtr,0,0
10.50.45.213,PHXAZDS73,PHXAZDS73.southwest.lightspeed.net,southwest,active,Juniper,QFX5120,dist,0,0
10.50.43.37,ELPTXDS46,ELPTXDS46.southwest.lightspeed.net,southwest,active,Juniper,QFX5120,dist,0,0
10.10.242.67,DALTXDS55,DALTXDS55.central.lightspeed.net,central,active,Juniper,QFX5120,dist,0,0
10.20.26.246,PITPADS01,PITPADS01.east.lightspeed.net,east,active,Juniper,QFX5120,dist,0,0
10.30.137.144,SEAWACO93,SEAWACO93.west.lightspeed.net,west,retired,Juniper,MX204,core,0,0
10.70.250.176,GEGWAAG78,GEGWAAG78.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg,0,0
10.70.67.24,PORORDS75,PORORDS75.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist,0,0
10.30.147.36,LAXCASW89,LAXCASW89.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0
10.30.97.213,SEAWART26,SEAWART26.west.lightspeed.net,west,degraded,Arista,7050X3,rtr,0,0
10.30.212.234,SEAWACO47,SEAWACO47.west.lightspeed.net,west,active,Juniper,MX204,core,0,0
10.30.5.194,SEAWADS81,SEAWADS81.west.lightspeed.net,west,degraded,Juniper,QFX5120,dist,0,0
10.70.92.136,PORORED13,PORORED13.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge,1,0
10.30.243.214,SFOCAAG22,SFOCAAG22.west.lightspeed.net,west,degraded,Arista,7280R,agg,0,0
10.30.160.120,LAXCACO09,LAXCACO09.west.lightspeed.net,west,active,Nokia,7750 SR-1,core,1,0
10.70.53.250,PORORAG28,PORORAG28.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg,0,0
10.60.44.106,PHLPART16,PHLPART16.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,1
10.20.226.78,CLTNCRT58,CLTNCRT58.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0
10.50.100.48,ABQNMCO64,ABQNMCO64.southwest.lightspeed.net,southwest,active,Cisco,NCS540,core,0,0
10.10.242.16,DALTXAG51,DALTXAG51.central.lightspeed.net,central,active,ADVA,FSP3000,agg,0,0
10.10.23.33,OKCOKSW75,OKCOKSW75.central.lightspeed.net,central,degraded,Cisco,Catalyst9300,sw,0,0
10.20.72.50,CLTNCDS12,CLTNCDS12.east.lightspeed.net,east,active,Juniper,QFX5120,dist,0,0
10.40.19.171,BNATNED62,BNATNED62.southeast.lightspeed.net,southeast,active,Juniper,SRX345,edge,1,0
10.20.209.11,CLTNCCO40,CLTNCCO40.east.lightspeed.net,east,degraded,Juniper,MX204,core,0,0
10.60.80.176,NYCNYRT67,NYCNYRT67.northeast.lightspeed.net,northeast,degraded,Arista,7050X3,rtr,0,0
10.20.246.56,PITPASW95,PITPASW95.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0
10.70.237.82,PORORAG97,PORORAG97.northwest.lightspeed.net,northwest,active,Arista,7280R,agg,0,0
10.60.214.112,PHLPAAG44,PHLPAAG44.northeast.lightspeed.net,northeast,active,Arista,7280R,agg,0,0
10.30.44.204,SEAWADS52,SEAWADS52.west.lightspeed.net,west,active,ADVA,FSP150,dist,0,1
10.10.105.25,AUSTXSW48,AUSTXSW48.central.lightspeed.net,central,degraded,Cisco,Catalyst9300,sw,0,0
10.50.185.246,ABQNMSW06,ABQNMSW06.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0
