asset_id,region,missing_in_ipam
3656,southwest,0
3657,west,0
3658,southwest,0
3659,northeast,0
3660,east,0
3661,northeast,0
3662,west,0
3663,northeast,0
3664,northwest,0
3665,central,0
3666,west,0
3667,central,0
3668,central,0
3669,east,0
3670,northwest,0
3671,west,0
3672,northeast,0
3673,east,0
3674,northeast,0
3675,northwest,0
3676,west,0
3677,west,0
3678,northeast,0
3679,east,0
3680,central,0
3681,east,0
3682,southwest,0
3683,central,0
3684,southwest,0
3685,northwest,0
3686,northeast,0
3687,northeast,0
3688,west,0
3689,central,0
3690,northeast,0
3691,east,0
3692,central,0
3693,northwest,0
3694,,1
3695,northwest,0
3696,central,0
3697,central,0
3698,southwest,0
3699,southwest,0
3700,east,0
3701,northeast,0
3702,northwest,0
3703,northeast,0
3704,east,0
3705,northeast,0
3706,northwest,0
3707,,1
3708,northwest,0
3709,east,0
3710,,1
3711,northwest,0
3712,,1
3713,northeast,0
3714,northeast,0
3715,central,0
3716,,1
3717,west,0
3718,central,0
3719,west,0
3720,west,0
3721,west,0
3722,southeast,0
3723,central,0
3724,northeast,0
3725,,1
3726,central,0
3727,northeast,0
3728,northwest,0
3729,northwest,0
3730,northwest,0
3731,northwest,0
3732,central,0
3733,northeast,0
3734,,1
3735,east,0
3736,northwest,0
3737,southwest,0
3738,northwest,0
3739,east,0
3740,east,0
3741,east,0
3742,northwest,0
3743,west,0
3744,northeast,0
3745,southeast,0
3746,central,0
3747,central,0
3748,central,0
3749,southwest,0
3750,,1
3751,,1
3752,northwest,0
3753,northwest,0
3754,east,0
3755,west,0
3756,central,0
3757,southwest,0
3758,southwest,0
3759,central,0
3760,east,0
3761,west,0
3762,central,0
3763,northwest,0
3764,southeast,0
3765,central,0
3766,northwest,0
3767,northwest,0
3768,east,0
3769,west,0
3770,northeast,0
3771,northwest,0
3772,southwest,0
3773,central,0
3774,,1
3775,northeast,0
3776,central,0
3777,northeast,0
3778,northwest,0
3779,east,0
3780,east,0
3781,southwest,0
3782,northeast,0
3783,southeast,0
3784,central,0
3785,southeast,0
3786,central,0
3787,northeast,0
3788,northeast,0
3789,central,0
3790,northwest,0
3791,southwest,0
3792,west,0
3793,southwest,0
3794,northeast,0
3795,northeast,0
3796,northeast,0
3797,southeast,0
3798,northwest,0
3799,west,0
3800,northwest,0
3801,northwest,0
3802,southeast,0
3803,southeast,0
3804,east,0
3805,northwest,0
3806,,1
3807,central,0
3808,central,0
3809,southeast,0
3810,east,0
3811,northwest,0
3812,northeast,0
3813,east,0
3814,northeast,0
3815,central,0
3816,,1
3817,central,0
3818,central,0
3819,west,0
3820,northwest,0
3821,northwest,0
3822,northwest,0
3823,southwest,0
3824,northwest,0
3825,central,0
3826,northwest,0
3827,east,0
3828,southwest,0
3829,northeast,0
3830,central,0
3831,northwest,0
3832,northwest,0
3833,west,0
3834,west,0
3835,northwest,0
3836,,1
3837,northeast,0
3838,northwest,0
3839,northeast,0
3840,northeast,0
3841,northwest,0
3842,northwest,0
3843,southeast,0
3844,central,0
3845,northwest,0
3846,east,0
3847,west,0
3848,northwest,0
3849,west,0
3850,northwest,0
3851,southeast,0
3852,northwest,0
3853,,1
3854,,1
3855,central,0
3856,northeast,0
3857,southeast,0
3858,west,0
3859,west,0
3860,southeast,0
3861,northwest,0
3862,,1
3863,,1
3864,west,0
3865,central,0
3866,northeast,0
3867,northeast,0
3868,central,0
3869,northwest,0
3870,,1
3871,central,0
3872,northwest,0
3873,west,0
3874,central,0
3875,northwest,0
3876,northwest,0
3877,southwest,0
3878,west,0
3879,east,0
3880,,1
3881,west,0
3882,northwest,0
3883,central,0
3884,central,0
3885,northeast,0
3886,west,0
3887,northwest,0
3888,northwest,0
3889,east,0
3890,west,0
3891,,1
3892,northeast,0
3893,west,0
3894,west,0
3895,northwest,0
3896,east,0
3897,west,0
3898,west,0
3899,southeast,0
3900,southwest,0
3901,east,0
3902,southeast,0
3903,east,0
3904,central,0
3905,central,0
3906,central,0
3907,southeast,0
3908,northeast,0
3909,southwest,0
3910,northeast,0
3911,southeast,0
3912,northwest,0
3913,east,0
3914,central,0
3915,west,0
3916,east,0
3917,northeast,0
3918,southeast,0
3919,northeast,0
3920,west,0
3921,northeast,0
3922,east,0
3923,east,0
3924,west,0
3925,northeast,0
3926,southeast,0
3927,central,0
3928,southwest,0
3929,northwest,0
3930,central,0
3931,northeast,0
3932,northeast,0
3933,northeast,0
3934,east,0
3935,northwest,0
3936,east,0
3937,west,0
3938,west,0
3939,east,0
3940,northwest,0
3941,east,0
3942,east,0
3943,northwest,0
3944,southwest,0
3945,northwest,0
3946,central,0
3947,east,0
3948,east,0
3949,northeast,0
3950,west,0
3951,east,0
3952,northwest,0
3953,west,0
3954,northwest,0
3955,northeast,0
3956,northwest,0
3957,northeast,0
3958,west,0
3959,southwest,0
3960,central,0
3961,west,0
3962,east,0
3963,southwest,0
3964,west,0
3965,northwest,0
3966,,1
3967,northeast,0
3968,central,0
3969,northwest,0
3970,southwest,0
3971,west,0
3972,west,0
3973,northeast,0
3974,southeast,0
3975,northwest,0
3976,west,0
3977,northeast,0
3978,,1
3979,northwest,0
3980,southeast,0
3981,northwest,0
3982,west,0
3983,east,0
3984,northeast,0
3985,northwest,0
3986,southwest,0
3987,northwest,0
3988,east,0
3989,northwest,0
3990,southwest,0
3991,,1
3992,northwest,0
3993,east,0
3994,central,0
3995,northeast,0
3996,southeast,0
3997,southwest,0
3998,southeast,0
3999,west,0
4000,southwest,0
4001,east,0
4002,,1
4003,central,0
4004,northwest,0
4005,northeast,0
4006,southeast,0
4007,southwest,0
4008,northeast,0
4009,west,0
4010,east,0
4011,northwest,0
4012,northwest,0
4013,southwest,0
4014,northwest,0
4015,northeast,0
4016,southwest,0
4017,central,0
4018,east,0
4019,northeast,0
4020,central,0
4021,northeast,0
4022,central,0
4023,east,0
4024,northeast,0
4025,central,0
4026,central,0
4027,west,0
4028,east,0
4029,southeast,0
4030,east,0
4031,central,0
4032,,1
4033,northeast,0
4034,southeast,0
4035,northeast,0
4036,northeast,0
4037,west,0
4038,northeast,0
4039,central,0
4040,east,0
4041,northeast,0
4042,northwest,0
4043,central,0
4044,west,0
4045,east,0
4046,east,0
4047,northwest,0
4048,southeast,0
4049,northwest,0
4050,northwest,0
4051,west,0
4052,northwest,0
4053,northwest,0
4054,northwest,0
4055,northeast,0
4056,west,0
4057,southwest,0
4058,,1
4059,northwest,0
4060,northwest,0
4061,southwest,0
4062,east,0
4063,northeast,0
4064,west,0
4065,southeast,0
4066,southeast,0
4067,southwest,0
4068,southeast,0
4069,west,0
4070,central,0
4071,east,0
4072,west,0
4073,southeast,0
4074,southwest,0
4075,west,0
4076,west,0
4077,east,0
4078,northeast,0
4079,central,0
4080,northwest,0
4081,northwest,0
4082,southeast,0
4083,northeast,0
4084,northwest,0
4085,southeast,0
4086,east,0
4087,northwest,0
4088,northeast,0
4089,northwest,0
4090,central,0
4091,east,0
4092,east,0
4093,southwest,0
4094,northwest,0
4095,west,0
4096,northwest,0
4097,northeast,0
4098,,1
4099,,1
4100,southwest,0
4101,east,0
4102,central,0
4103,west,0
4104,west,0
4105,northwest,0
4106,southwest,0
4107,,1
4108,east,0
4109,central,0
4110,east,0
4111,northwest,0
4112,southwest,0
4113,west,0
4114,central,0
4115,east,0
4116,northeast,0
4117,northwest,0
4118,central,0
4119,northeast,0
4120,southwest,0
4121,east,0
4122,east,0
4123,northwest,0
4124,northwest,0
4125,northeast,0
4126,west,0
4127,northwest,0
4128,central,0
4129,west,0
4130,northwest,0
4131,southwest,0
4132,central,0
4133,,1
4134,central,0
4135,southwest,0
4136,southeast,0
4137,southwest,0
4138,,1
4139,east,0
4140,northwest,0
4141,east,0
4142,northwest,0
4143,northwest,0
4144,,1
4145,southeast,0
4146,northwest,0
4147,central,0
4148,east,0
4149,east,0
4150,northwest,0
4151,east,0
4152,central,0
4153,northeast,0
4154,northeast,0
4155,central,0
4156,central,0
4157,northwest,0
4158,northwest,0
4159,northeast,0
4160,central,0
4161,central,0
4162,southwest,0
4163,southeast,0
4164,southwest,0
4165,central,0
4166,west,0
4167,northeast,0
4168,northwest,0
4169,southwest,0
4170,,1
4171,central,0
4172,central,0
4173,northwest,0
4174,northeast,0
4175,,1
4176,northwest,0
4177,southeast,0
4178,northwest,0
4179,northeast,0
4180,northeast,0
4181,northwest,0
4182,southwest,0
4183,west,0
4184,northwest,0
4185,central,0
4186,,1
4187,central,0
4188,east,0
4189,northeast,0
4190,west,0
4191,central,0
4192,southeast,0
4193,west,0
4194,east,0
4195,,1
4196,northwest,0
4197,southwest,0
4198,west,0
4199,northwest,0
4200,northwest,0
4201,,1
4202,northwest,0
4203,east,0
4204,southeast,0
4205,southwest,0
4206,east,0
4207,west,0
4208,northwest,0
4209,,1
4210,southeast,0
4211,northeast,0
4212,northeast,0
4213,west,0
4214,central,0
4215,,1
4216,northwest,0
4217,central,0
4218,southwest,0
4219,northwest,0
4220,northwest,0
4221,west,0
4222,northwest,0
4223,east,0
4224,northwest,0
4225,northwest,0
4226,west,0
4227,northwest,0
4228,northwest,0
4229,southwest,0
4230,southwest,0
4231,northeast,0
4232,central,0
4233,west,0
4234,west,0
4235,east,0
4236,northwest,0
4237,west,0
4238,northwest,0
4239,east,0
4240,east,0
4241,central,0
4242,east,0
4243,northeast,0
4244,northeast,0
4245,southwest,0
4246,central,0
4247,west,0
4248,,1
4249,west,0
4250,central,0
4251,northeast,0
4252,east,0
4253,southwest,0
4254,east,0
4255,west,0
4256,southwest,0
4257,west,0
4258,,1
4259,northwest,0
4260,,1
4261,east,0
4262,southwest,0
4263,northeast,0
4264,northeast,0
4265,northeast,0
4266,northwest,0
4267,west,0
4268,northeast,0
4269,east,0
4270,southeast,0
4271,northwest,0
4272,northwest,0
4273,northwest,0
4274,,1
4275,,1
4276,west,0
4277,central,0
4278,central,0
4279,southwest,0
4280,northeast,0
4281,east,0
4282,northwest,0
4283,,1
4284,northeast,0
4285,southwest,0
4286,northwest,0
4287,northeast,0
4288,central,0
4289,central,0
4290,central,0
4291,central,0
4292,northwest,0
4293,,1
4294,southwest,0
4295,northwest,0
4296,northwest,0
4297,northwest,0
4298,central,0
4299,northeast,0
4300,central,0
4301,central,0
4302,northeast,0
4303,east,0
4304,northwest,0
4305,northwest,0
4306,northwest,0
4307,southwest,0
4308,east,0
4309,northwest,0
4310,northwest,0
4311,northwest,0
4312,southwest,0
4313,southwest,0
4314,northwest,0
4315,west,0
4316,southeast,0
4317,central,0
4318,southeast,0
4319,,1
4320,west,0
4321,northeast,0
4322,west,0
4323,central,0
4324,west,0
4325,northwest,0
4326,southeast,0
4327,west,0
4328,northeast,0
4329,northeast,0
4330,northeast,0
4331,central,0
4332,southeast,0
4333,northeast,0
4334,west,0
4335,central,0
4336,northwest,0
4337,southeast,0
4338,northwest,0
4339,southwest,0
4340,east,0
4341,east,0
4342,,1
4343,central,0
4344,central,0
4345,central,0
4346,central,0
4347,east,0
4348,northeast,0
4349,northeast,0
4350,southwest,0
4351,east,0
4352,northwest,0
4353,,1
4354,,1
4355,southeast,0
4356,east,0
4357,west,0
4358,southeast,0
4359,southwest,0
4360,east,0
4361,southwest,0
4362,northwest,0
4363,northwest,0
4364,northwest,0
4365,northeast,0
4366,west,0
4367,northeast,0
4368,east,0
4369,central,0
4370,west,0
4371,northwest,0
4372,central,0
4373,west,0
4374,central,0
4375,central,0
4376,southeast,0
4377,east,0
4378,northwest,0
4379,,1
4380,east,0
4381,southeast,0
4382,central,0
4383,northwest,0
4384,central,0
4385,west,0
4386,,1
4387,northeast,0
4388,southeast,0
4389,central,0
4390,northwest,0
4391,southwest,0
4392,central,0
4393,northwest,0
4394,northwest,0
4395,west,0
4396,west,0
4397,west,0
4398,central,0
4399,,1
4400,northeast,0
4401,northeast,0
4402,west,0
4403,northeast,0
4404,central,0
4405,east,0
4406,west,0
4407,southeast,0
4408,,1
4409,central,0
4410,southeast,0
4411,northeast,0
4412,northwest,0
4413,northwest,0
4414,northwest,0
4415,west,0
4416,southwest,0
4417,northwest,0
4418,,1
4419,west,0
4420,east,0
4421,northwest,0
4422,east,0
4423,central,0
4424,southwest,0
4425,northeast,0
4426,southwest,0
4427,southwest,0
4428,east,0
4429,northeast,0
4430,northeast,0
4431,west,0
4432,northeast,0
4433,southwest,0
4434,northwest,0
4435,west,0
4436,central,0
4437,southwest,0
4438,northeast,0
4439,east,0
4440,northeast,0
4441,west,0
4442,northeast,0
4443,northwest,0
4444,northwest,0
4445,central,0
4446,northeast,0
4447,northeast,0
4448,northwest,0
4449,west,0
4450,northwest,0
4451,west,0
4452,west,0
4453,,1
4454,central,0
4455,west,0
4456,northwest,0
4457,southeast,0
4458,central,0
4459,southeast,0
4460,east,0
4461,,1
4462,central,0
4463,,1
4464,east,0
4465,central,0
4466,east,0
4467,northwest,0
4468,east,0
4469,,1
4470,,1
4471,southeast,0
4472,west,0
4473,east,0
4474,northeast,0
4475,west,0
4476,central,0
4477,northeast,0
4478,west,0
4479,east,0
4480,southwest,0
4481,central,0
4482,west,0
4483,west,0
4484,west,0
4485,northeast,0
4486,northwest,0
4487,,1
4488,northeast,0
4489,west,0
4490,northeast,0
4491,northeast,0
4492,northeast,0
4493,northwest,0
4494,central,0
4495,west,0
4496,southeast,0
4497,northwest,0
4498,central,0
4499,southwest,0
4500,northeast,0
4501,northwest,0
4502,northwest,0
4503,west,0
4504,northeast,0
4505,northwest,0
4506,central,0
4507,west,0
4508,northeast,0
4509,northeast,0
4510,southwest,0
4511,east,0
4512,central,0
4513,central,0
4514,northeast,0
4515,east,0
4516,northeast,0
4517,east,0
4518,southwest,0
4519,west,0
4520,central,0
4521,northwest,0
4522,,1
4523,,1
4524,northeast,0
4525,southeast,0
4526,northeast,0
4527,southwest,0
4528,northwest,0
4529,southwest,0
4530,southeast,0
4531,,1
4532,northeast,0
4533,southwest,0
4534,east,0
4535,,1
4536,west,0
4537,east,0
4538,,1
4539,southeast,0
4540,central,0
4541,northeast,0
4542,northwest,0
4543,southwest,0
4544,northeast,0
4545,central,0
4546,west,0
4547,southeast,0
4548,central,0
4549,west,0
4550,west,0
4551,northwest,0
4552,east,0
4553,southwest,0
4554,,1
4555,southeast,0
4556,northeast,0
4557,central,0
4558,west,0
4559,northeast,0
4560,northwest,0
4561,east,0
4562,southeast,0
4563,southeast,0
4564,east,0
4565,west,0
4566,northwest,0
4567,east,0
4568,southeast,0
4569,southwest,0
4570,,1
4571,northeast,0
4572,northeast,0
4573,northwest,0
4574,west,0
4575,east,0
4576,northeast,0
4577,northeast,0
4578,northwest,0
4579,northwest,0
4580,central,0
4581,central,0
4582,northwest,0
4583,southwest,0
4584,central,0
4585,southwest,0
4586,east,0
4587,central,0
4588,east,0
4589,northwest,0
4590,northeast,0
4591,west,0
4592,southeast,0
4593,northeast,0
4594,southeast,0
4595,west,0
4596,northwest,0
4597,east,0
4598,east,0
4599,northwest,0
4600,southeast,0
4601,southwest,0
4602,central,0
4603,northeast,0
4604,southeast,0
4605,central,0
4606,east,0
4607,east,0
4608,northwest,0
4609,northwest,0
4610,central,0
4611,southwest,0
4612,northeast,0
4613,west,0
4614,southeast,0
4615,southwest,0
4616,northwest,0
4617,central,0
4618,northeast,0
4619,northwest,0
4620,west,0
4621,southeast,0
4622,northeast,0
4623,southwest,0
4624,east,0
4625,west,0
4626,,1
4627,west,0
4628,northeast,0
4629,northeast,0
4630,west,0
4631,,1
4632,east,0
4633,northwest,0
4634,west,0
4635,west,0
4636,northwest,0
4637,west,0
4638,northwest,0
4639,central,0
4640,southwest,0
4641,northwest,0
4642,,1
4643,northwest,0
4644,west,0
4645,,1
4646,,1
4647,west,0
4648,northwest,0
4649,southwest,0
4650,west,0
4651,west,0
4652,northwest,0
4653,northwest,0
4654,west,0
4655,central,0
4656,northwest,0
4657,southwest,0
4658,east,0
4659,east,0
4660,east,0
4661,west,0
4662,northeast,0
4663,east,0
4664,southwest,0
4665,central,0
4666,central,0
4667,southwest,0
4668,west,0
4669,southeast,0
4670,southwest,0
4671,central,0
4672,northwest,0
4673,central,0
4674,east,0
4675,southeast,0
4676,,1
4677,northwest,0
4678,northwest,0
4679,southeast,0
4680,northwest,0
4681,east,0
4682,east,0
4683,west,0
4684,southeast,0
4685,west,0
4686,northwest,0
4687,,1
4688,northeast,0
4689,southeast,0
4690,central,0
4691,northwest,0
4692,east,0
4693,northeast,0
4694,northwest,0
4695,southeast,0
4696,southwest,0
4697,northwest,0
4698,west,0
4699,west,0
4700,east,0
4701,central,0
4702,northeast,0
4703,central,0
4704,east,0
4705,northeast,0
4706,northeast,0
4707,east,0
4708,west,0
4709,west,0
4710,west,0
4711,northeast,0
4712,southwest,0
4713,northeast,0
4714,northeast,0
4715,northwest,0
4716,southwest,0
4717,west,0
4718,southeast,0
4719,west,0
4720,northwest,0
4721,central,0
4722,southwest,0
4723,east,0
4724,northwest,0
4725,west,0
4726,central,0
4727,northeast,0
4728,northeast,0
4729,northwest,0
4730,northwest,0
4731,northwest,0
4732,east,0
4733,northwest,0
4734,southwest,0
4735,southwest,0
4736,west,0
4737,central,0
4738,west,0
4739,west,0
4740,central,0
4741,northeast,0
4742,west,0
4743,east,0
4744,east,0
4745,west,0
4746,northeast,0
4747,west,0
4748,,1
4749,east,0
4750,east,0
4751,central,0
4752,northwest,0
4753,,1
4754,west,0
4755,northeast,0
4756,northwest,0
4757,northwest,0
4758,southeast,0
4759,west,0
4760,central,0
4761,east,0
4762,central,0
4763,southeast,0
4764,northwest,0
4765,northwest,0
4766,southeast,0
4767,southwest,0
4768,,1
4769,northwest,0
4770,central,0
4771,west,0
4772,northeast,0
4773,northeast,0
4774,northwest,0
4775,northwest,0
4776,southeast,0
4777,west,0
4778,west,0
4779,southwest,0
4780,northeast,0
4781,southeast,0
4782,northeast,0
4783,northeast,0
4784,west,0
4785,central,0
4786,east,0
4787,northwest,0
4788,southwest,0
4789,northeast,0
4790,northwest,0
4791,northeast,0
4792,west,0
4793,southeast,0
4794,,1
4795,northwest,0
4796,northwest,0
4797,southwest,0
4798,central,0
4799,west,0
4800,central,0
4801,west,0
4802,southwest,0
4803,northwest,0
4804,northeast,0
4805,northwest,0
4806,southwest,0
4807,west,0
4808,southwest,0
4809,west,0
4810,west,0
4811,east,0
4812,northwest,0
4813,southeast,0
4814,,1
4815,northwest,0
4816,,1
4817,central,0
4818,northeast,0
4819,southwest,0
4820,east,0
4821,west,0
4822,southwest,0
4823,northeast,0
4824,northeast,0
4825,west,0
4826,northeast,0
4827,northeast,0
4828,west,0
4829,central,0
4830,west,0
4831,northwest,0
4832,,1
4833,west,0
4834,northeast,0
4835,northwest,0
4836,northeast,0
4837,southwest,0
4838,central,0
4839,,1
4840,southeast,0
4841,southwest,0
4842,west,0
4843,east,0
4844,,1
4845,,1
4846,central,0
4847,northeast,0
4848,central,0
4849,central,0
4850,west,0
4851,northeast,0
4852,,1
4853,,1
4854,central,0
4855,northwest,0
4856,southeast,0
4857,northeast,0
4858,west,0
4859,southwest,0
4860,,1
4861,,1
4862,northwest,0
4863,,1
4864,southeast,0
4865,east,0
4866,northeast,0
4867,northwest,0
4868,,1
4869,northeast,0
4870,northwest,0
4871,,1
4872,northwest,0
4873,east,0
4874,west,0
4875,west,0
4876,west,0
4877,northwest,0
4878,west,0
4879,east,0
4880,,1
4881,northeast,0
4882,central,0
4883,southwest,0
4884,southeast,0
4885,northwest,0
4886,northeast,0
4887,southeast,0
4888,east,0
4889,northwest,0
4890,west,0
4891,northwest,0
4892,southeast,0
4893,southeast,0
4894,east,0
4895,central,0
4896,west,0
4897,central,0
4898,central,0
4899,west,0
4900,northeast,0
4901,northwest,0
4902,northeast,0
4903,west,0
4904,east,0
4905,northwest,0
4906,northeast,0
4907,central,0
4908,,1
4909,east,0
4910,northeast,0
4911,northeast,0
4912,northwest,0
4913,southwest,0
4914,central,0
4915,northwest,0
4916,northwest,0
4917,northwest,0
4918,northwest,0
4919,southwest,0
4920,east,0
4921,northwest,0
4922,southwest,0
4923,central,0
4924,east,0
4925,northeast,0
4926,northeast,0
4927,southwest,0
4928,northwest,0
4929,central,0
4930,east,0
4931,east,0
4932,west,0
4933,central,0
4934,northwest,0
4935,central,0
4936,east,0
4937,west,0
4938,west,0
4939,southwest,0
4940,southeast,0
4941,northeast,0
4942,central,0
4943,east,0
4944,southeast,0
4945,west,0
4946,central,0
4947,,1
4948,southeast,0
4949,northeast,0
4950,northeast,0
4951,west,0
4952,west,0
4953,central,0
4954,northeast,0
4955,central,0
4956,northeast,0
4957,east,0
4958,west,0
4959,northeast,0
4960,west,0
4961,,1
4962,northeast,0
4963,northwest,0
4964,east,0
4965,west,0
4966,southeast,0
4967,central,0
4968,east,0
4969,central,0
4970,west,0
4971,central,0
4972,central,0
4973,east,0
4974,southeast,0
4975,southwest,0
4976,northeast,0
4977,east,0
4978,northwest,0
4979,northwest,0
4980,west,0
4981,west,0
4982,central,0
4983,central,0
4984,,1
4985,,1
4986,northeast,0
4987,northwest,0
4988,southwest,0
4989,northeast,0
4990,southwest,0
4991,west,0
4992,northwest,0
4993,northeast,0
4994,east,0
4995,east,0
4996,central,0
4997,west,0
4998,,1
4999,northeast,0
5000,northwest,0
5001,northwest,0
5002,,1
5003,northwest,0
5004,west,0
5005,northwest,0
5006,northwest,0
5007,northeast,0
5008,southwest,0
5009,northeast,0
5010,east,0
5011,northwest,0
5012,,1
5013,northeast,0
5014,west,0
5015,northwest,0
5016,central,0
5017,northwest,0
5018,east,0
5019,southwest,0
5020,central,0
5021,central,0
5022,,1
5023,east,0
5024,northeast,0
5025,west,0
5026,,1
5027,southeast,0
5028,southeast,0
5029,east,0
5030,east,0
5031,west,0
5032,east,0
5033,east,0
5034,southeast,0
5035,southwest,0
5036,,1
5037,northeast,0
5038,east,0
5039,southwest,0
5040,northeast,0
5041,southwest,0
5042,west,0
5043,southeast,0
5044,southeast,0
5045,northeast,0
5046,west,0
5047,west,0
5048,west,0
5049,east,0
5050,west,0
5051,southwest,0
5052,west,0
5053,west,0
5054,central,0
5055,east,0
5056,east,0
5057,,1
5058,northeast,0
5059,east,0
5060,northeast,0
5061,,1
5062,west,0
5063,central,0
5064,southwest,0
5065,east,0
5066,northwest,0
5067,southeast,0
5068,central,0
5069,west,0
5070,northwest,0
5071,northeast,0
5072,southeast,0
5073,northeast,0
5074,central,0
5075,southeast,0
5076,northeast,0
5077,southwest,0
5078,west,0
5079,northeast,0
5080,southeast,0
5081,east,0
5082,northwest,0
5083,southeast,0
5084,west,0
5085,northeast,0
5086,southwest,0
5087,central,0
5088,central,0
5089,west,0
5090,west,0
5091,southeast,0
5092,northeast,0
5093,central,0
5094,west,0
5095,east,0
5096,east,0
5097,northwest,0
5098,west,0
5099,northwest,0
5100,northeast,0
5101,southwest,0
5102,northeast,0
5103,northwest,0
5104,,1
5105,west,0
5106,,1
5107,southwest,0
5108,west,0
5109,northeast,0
5110,east,0
5111,northwest,0
5112,northwest,0
5113,west,0
5114,west,0
5115,central,0
5116,east,0
5117,northeast,0
5118,central,0
5119,east,0
5120,northeast,0
5121,west,0
5122,,1
5123,central,0
5124,central,0
5125,central,0
5126,west,0
5127,northwest,0
5128,northeast,0
5129,northwest,0
5130,east,0
5131,northwest,0
5132,northeast,0
5133,central,0
5134,west,0
5135,west,0
5136,,1
5137,southeast,0
5138,southwest,0
5139,northeast,0
5140,west,0
5141,central,0
5142,northeast,0
5143,northeast,0
5144,northwest,0
5145,west,0
5146,,1
5147,central,0
5148,southeast,0
5149,northwest,0
5150,,1
5151,,1
5152,northwest,0
5153,northwest,0
5154,northeast,0
5155,central,0
5156,east,0
5157,east,0
5158,northwest,0
5159,southeast,0
5160,northwest,0
5161,central,0
5162,,1
5163,west,0
5164,southeast,0
5165,northwest,0
5166,northwest,0
5167,central,0
5168,east,0
5169,west,0
5170,northwest,0
5171,central,0
5172,,1
5173,west,0
5174,northwest,0
5175,southwest,0
5176,southwest,0
5177,east,0
5178,,1
5179,central,0
5180,west,0
5181,southwest,0
5182,east,0
5183,east,0
5184,northwest,0
5185,central,0
5186,east,0
5187,southwest,0
5188,west,0
5189,northeast,0
5190,southeast,0
5191,northeast,0
5192,west,0
5193,central,0
5194,,1
5195,northwest,0
5196,southwest,0
5197,southwest,0
5198,southeast,0
5199,east,0
5200,east,0
5201,northwest,0
5202,northwest,0
5203,east,0
5204,,1
5205,central,0
5206,southwest,0
5207,northeast,0
5208,central,0
5209,east,0
5210,northeast,0
5211,east,0
5212,northeast,0
5213,central,0
5214,northwest,0
5215,northeast,0
5216,northwest,0
5217,central,0
5218,northeast,0
5219,east,0
5220,southeast,0
5221,northeast,0
5222,,1
5223,east,0
5224,,1
5225,northwest,0
5226,west,0
5227,central,0
5228,west,0
5229,southeast,0
5230,east,0
5231,central,0
5232,east,0
5233,northeast,0
5234,northeast,0
5235,northwest,0
5236,northeast,0
5237,central,0
5238,west,0
5239,central,0
5240,west,0
5241,northwest,0
5242,northwest,0
5243,west,0
5244,west,0
5245,central,0
5246,central,0
5247,east,0
5248,central,0
5249,central,0
5250,west,0
5251,northwest,0
5252,northwest,0
5253,northwest,0
5254,east,0
5255,east,0
5256,northwest,0
5257,northeast,0
5258,northwest,0
5259,east,0
5260,east,0
5261,central,0
5262,west,0
5263,east,0
5264,southwest,0
5265,,1
5266,northwest,0
5267,central,0
5268,central,0
5269,northwest,0
5270,central,0
5271,southeast,0
5272,central,0
5273,east,0
5274,southeast,0
5275,central,0
5276,east,0
5277,west,0
5278,northwest,0
5279,northwest,0
5280,,1
5281,west,0
5282,northwest,0
5283,northeast,0
5284,southwest,0
5285,northeast,0
5286,southeast,0
5287,central,0
5288,southeast,0
5289,central,0
5290,northwest,0
5291,northwest,0
5292,southeast,0
5293,east,0
5294,northwest,0
5295,central,0
5296,west,0
5297,central,0
5298,east,0
5299,southwest,0
5300,west,0
5301,northwest,0
5302,central,0
5303,southeast,0
5304,southwest,0
5305,west,0
5306,west,0
5307,east,0
5308,west,0
5309,central,0
5310,west,0
5311,southeast,0
5312,northwest,0
5313,central,0
5314,west,0
5315,northeast,0
5316,east,0
5317,northwest,0
5318,southwest,0
5319,southeast,0
5320,east,0
5321,northeast,0
5322,northeast,0
5323,northeast,0
5324,northeast,0
5325,,1
5326,west,0
5327,northeast,0
5328,central,0
5329,northeast,0
5330,,1
5331,southeast,0
5332,southeast,0
5333,west,0
5334,east,0
5335,central,0
5336,northwest,0
5337,,1
5338,central,0
5339,west,0
5340,northwest,0
5341,central,0
5342,southwest,0
5343,northwest,0
5344,southeast,0
5345,northeast,0
5346,central,0
5347,southeast,0
5348,southeast,0
5349,southeast,0
5350,,1
5351,northeast,0
5352,northwest,0
5353,northwest,0
5354,central,0
5355,southwest,0
5356,west,0
5357,northwest,0
5358,northwest,0
5359,southwest,0
5360,west,0
5361,west,0
5362,southeast,0
5363,northeast,0
5364,west,0
5365,,1
5366,central,0
5367,east,0
5368,central,0
5369,,1
5370,northeast,0
5371,northwest,0
5372,southeast,0
5373,,1
5374,east,0
5375,west,0
5376,east,0
5377,southwest,0
5378,northwest,0
5379,east,0
5380,west,0
5381,northeast,0
5382,west,0
5383,northeast,0
5384,east,0
5385,east,0
5386,east,0
5387,east,0
5388,west,0
5389,southwest,0
5390,central,0
5391,northeast,0
5392,east,0
5393,southeast,0
5394,east,0
5395,west,0
5396,east,0
5397,northeast,0
5398,northwest,0
5399,northeast,0
5400,west,0
5401,southeast,0
5402,southeast,0
5403,central,0
5404,east,0
5405,west,0
5406,southwest,0
5407,northwest,0
5408,east,0
5409,northwest,0
5410,northwest,0
5411,southeast,0
5412,southeast,0
5413,east,0
5414,,1
5415,west,0
5416,central,0
5417,east,0
5418,east,0
5419,west,0
